Name,SMILES,KOR Inhibitor,lb_prop
CHEMBL108545,COC(=O)c1ccccc1O,0,"[1.1787999999999998, 39.446300000000015, 0.125, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 11.0, 3.0, 0.0, 1.0, 1.0, 0.0, 0.0, 6.0, 152.14899999999997, 6.073111253186188, 6.073111253186188, 3.1174536478673316, 3.1174536478673316, 2.00873068223107, 2.00873068223107, 1.309358947710324, 1.309358947710324, 0.7562084325647941, 0.7562084325647941, 152.047344116, -1.51, 7.595374077976819, 3.0531381005525, 1.490370509139573, 64.23058843003683, 3.0, 1.0, 46.53]"
CHEMBL1087,Cc1cccc(C)c1NC(=O)C1CCCCN1C,0,"[2.7262400000000007, 74.81470000000004, 0.5333333333333333, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 2.0, 1.0, 18.0, 3.0, 1.0, 2.0, 2.0, 1.0, 1.0, 12.0, 246.35399999999996, 11.493290087468516, 11.493290087468516, 6.666704757410858, 6.666704757410858, 5.248246928029739, 5.248246928029739, 3.8024162518715787, 3.8024162518715787, 2.6245075645046576, 2.6245075645046576, 246.173213324, -1.3499999999999999, 13.090417626335174, 5.527843562409225, 2.7249309314705417, 109.18126894939239, 2.0, 1.0, 32.34]"
CHEMBL10872,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccccc2CN1,1,"[3.847000000000002, 133.22220000000002, 0.5357142857142857, 2.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 4.0, 3.0, 33.0, 5.0, 2.0, 4.0, 6.0, 1.0, 1.0, 22.0, 449.6390000000003, 20.473519398858578, 20.473519398858578, 12.384174828314116, 12.384174828314116, 10.643837931536362, 10.643837931536362, 8.057824002761185, 8.057824002761185, 5.39700458012734, 5.39700458012734, 449.30422748800004, -2.3699999999999997, 23.776973028361585, 9.860201658706016, 5.251563398613176, 198.1312227385075, 4.0, 3.0, 64.6]"
CHEMBL108794,COc1ccc2c3c1O[C@H]1C(=O)C=C[C@@]4(NC(=O)/C=C/c5ccc([N+](=O)[O-])cc5)C(C2)N(C)CCC314,1,"[2.569700000000001, 130.97809999999998, 0.3333333333333333, 2.0, 4.0, 1.0, 0.0, 2.0, 4.0, 2.0, 7.0, 1.0, 36.0, 9.0, 2.0, 6.0, 5.0, 1.0, 1.0, 23.0, 487.5120000000003, 19.893440507618248, 19.893440507618248, 11.855641040520798, 11.855641040520798, 9.826789298428347, 9.826789298428347, 8.255146748322222, 8.255146748322222, 6.678879942050341, 6.678879942050341, 487.17433552, -3.98, 22.48185206297004, 7.76016913833343, 2.8599932649758255, 207.07290459843722, 7.0, 1.0, 111.01]"
CHEMBL1089,NNCCc1ccccc1,0,"[0.6923999999999992, 42.33610000000003, 0.25, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 2.0, 10.0, 2.0, 0.0, 1.0, 3.0, 0.0, 0.0, 6.0, 136.19799999999998, 5.878315177510851, 5.878315177510851, 3.40646551830432, 3.40646551830432, 2.189722704885421, 2.189722704885421, 1.4008373639697083, 1.4008373639697083, 0.861183588788467, 0.861183588788467, 136.100048384, -0.8600000000000001, 7.249409190371992, 4.0359420188368755, 2.169025073408778, 61.02117624914591, 2.0, 2.0, 38.05]"
CHEMBL109,CCCC(CCC)C(=O)O,0,"[2.2874, 40.9418, 0.875, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 10.0, 2.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 144.214, 6.7612392798996375, 6.7612392798996375, 3.947116220877545, 3.947116220877545, 2.612511362237168, 2.612511362237168, 1.6235145467500236, 1.6235145467500236, 1.0882115674274204, 1.0882115674274204, 144.115029752, -0.53, 9.47, 5.270170381876186, 3.4868174048208713, 62.24960168084558, 1.0, 1.0, 37.3]"
CHEMBL1095699,[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O,0,"[-1.7578999999999994, 36.253599999999985, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 2.0, 12.0, 7.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 173.128, 6.005543246646889, 6.005543246646889, 2.9017851507745704, 2.9017851507745704, 1.8193400666874084, 1.8193400666874084, 0.8854922994665565, 0.8854922994665565, 0.3276091446046777, 0.3276091446046777, 173.043655704, -1.7199999999999998, 10.280000000000001, 5.0002354006337715, 4.152473466668686, 67.35200002436495, 4.0, 2.0, 126.02]"
CHEMBL110238,CN1CCC23c4c5ccc(O)c4O[C@H]2C(=O)C=C[C@@]3(NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)C1C5,1,"[2.2667, 126.09090000000002, 0.3076923076923077, 2.0, 4.0, 1.0, 0.0, 2.0, 4.0, 2.0, 7.0, 2.0, 35.0, 9.0, 2.0, 6.0, 4.0, 1.0, 1.0, 23.0, 473.4850000000002, 18.932405812654345, 18.932405812654345, 11.466875402574981, 11.466875402574981, 9.64365479413126, 9.64365479413126, 8.05057530593612, 8.05057530593612, 6.528554681832738, 6.528554681832738, 473.158685456, -3.98, 21.54645131136659, 7.257835051463522, 2.7834440241745546, 200.3886510067297, 7.0, 2.0, 122.01000000000002]"
CHEMBL1103,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,0,"[0.9739, 51.01040000000001, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 6.0, 0.0, 16.0, 8.0, 2.0, 2.0, 3.0, 1.0, 1.0, 8.0, 225.16, 8.029146608761163, 8.029146608761163, 4.39131907557438, 4.39131907557438, 2.915192553490336, 2.915192553490336, 1.856278731041227, 1.856278731041227, 1.1264120874567505, 1.1264120874567505, 225.038570324, -2.38, 10.148481681859268, 4.007691552183006, 1.996626866817676, 89.23300491597992, 6.0, 0.0, 98.17999999999999]"
CHEMBL1105,COc1ccc2cc(CC(=O)O)ccc2c1,0,"[2.4755000000000003, 61.839800000000025, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 1.0, 16.0, 3.0, 0.0, 2.0, 3.0, 0.0, 0.0, 10.0, 216.236, 8.934918572751988, 8.934918572751988, 4.973277903289423, 4.973277903289423, 3.617948671729073, 3.617948671729073, 2.467170027194097, 2.467170027194097, 1.6848389526876344, 1.6848389526876344, 216.078644244, -2.03, 10.486553034816016, 4.226018714656746, 2.135814380474257, 93.27719507616865, 2.0, 1.0, 46.53]"
CHEMBL110666,COc1ccc2c3c1O[C@@]1(C)C(=O)C=C[C@@]4(NC(=O)/C=C/c5ccc([N+](=O)[O-])cc5)C(C2)N(C)CCC341,1,"[2.9598000000000013, 135.59509999999992, 0.35714285714285715, 2.0, 4.0, 1.0, 0.0, 2.0, 4.0, 2.0, 7.0, 1.0, 37.0, 9.0, 2.0, 6.0, 5.0, 1.0, 1.0, 23.0, 501.5390000000003, 20.816090238428618, 20.816090238428618, 12.246712656167587, 12.246712656167587, 10.360067962136334, 10.360067962136334, 8.820656661422325, 8.820656661422325, 7.099495061284361, 7.099495061284361, 501.189985584, -3.98, 23.420464220359676, 7.757970375274922, 2.8844897695126055, 213.4378467128338, 7.0, 1.0, 111.01]"
CHEMBL110691,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,"[4.751700000000005, 106.59000000000006, 0.6956521739130435, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 28.0, 5.0, 0.0, 4.0, 2.0, 0.0, 2.0, 17.0, 404.9340000000003, 17.1403496679321, 17.896278613950553, 10.383688778939158, 10.761653251948387, 9.718395408332967, 10.125595535073572, 8.564713644522474, 8.894301865562518, 7.134915506009538, 7.550809473348608, 404.175437088, -1.4200000000000002, 19.877406421476053, 6.287112801180581, 2.457110693576708, 171.26682462258935, 4.0, 0.0, 60.440000000000005]"
CHEMBL1108,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0,"[3.6784000000000026, 107.85320000000003, 0.2727272727272727, 1.0, 1.0, 0.0, 1.0, 3.0, 1.0, 0.0, 4.0, 1.0, 28.0, 6.0, 2.0, 4.0, 6.0, 0.0, 0.0, 21.0, 379.4350000000002, 15.527681354762791, 15.527681354762791, 9.519481898749694, 9.519481898749694, 7.062404363032228, 7.062404363032228, 5.19051865853879, 5.19051865853879, 3.6899882750676145, 3.6899882750676145, 379.16960516399996, -2.989999999999999, 18.376880625206407, 7.941239509542762, 3.8212754942862226, 161.64639986292545, 4.0, 1.0, 58.1]"
CHEMBL1109,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0,"[2.2553, 85.2269, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 0.0, 5.0, 2.0, 22.0, 7.0, 1.0, 3.0, 4.0, 0.0, 0.0, 16.0, 314.37000000000006, 11.547375292667018, 12.363871873594745, 6.539728519136152, 8.022891766730543, 4.638335341900422, 6.320737583309938, 3.0728252004954633, 4.44346012972456, 1.999176913114428, 3.0412553054320153, 314.08374668799996, -2.799999999999999, 14.150516197935211, 5.531196581196583, 2.7932278903987537, 127.80335376162176, 5.0, 2.0, 90.00999999999999]"
CHEMBL1110,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0,"[2.4083200000000007, 84.68820000000004, 0.29411764705882354, 1.0, 1.0, 1.0, 2.0, 3.0, 1.0, 0.0, 3.0, 1.0, 22.0, 5.0, 3.0, 4.0, 2.0, 0.0, 0.0, 17.0, 294.35800000000006, 12.757960766471511, 12.757960766471511, 7.509551538483629, 7.509551538483629, 5.848798273147177, 5.848798273147177, 4.622741780304155, 4.622741780304155, 3.356147006293452, 3.356147006293452, 294.14806119599996, -2.5599999999999996, 13.127208670536762, 4.728545717712032, 1.7813456073179528, 128.1232794699642, 3.0, 1.0, 53.92]"
CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0,"[3.4292000000000025, 88.60770000000004, 0.23529411764705882, 2.0, 2.0, 0.0, 0.0, 2.0, 1.0, 0.0, 4.0, 1.0, 22.0, 5.0, 2.0, 4.0, 0.0, 1.0, 1.0, 19.0, 313.788, 12.05051896354658, 12.806447909565035, 7.422997374340849, 7.8009618473500755, 5.382726484697242, 5.8191622651692265, 3.9105674387483513, 4.14566454153609, 2.8122574839958574, 2.984360507948725, 313.09818981199993, -2.0399999999999996, 13.611106605640474, 5.629587732114244, 2.4456707425611706, 133.92337538654567, 4.0, 1.0, 36.86]"
CHEMBL1117,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,0,"[1.0202999999999998, 123.79060000000003, 0.4230769230769231, 1.0, 3.0, 0.0, 0.0, 2.0, 1.0, 0.0, 10.0, 5.0, 36.0, 10.0, 1.0, 5.0, 3.0, 1.0, 1.0, 23.0, 497.5000000000002, 19.724918869775053, 19.724918869775053, 11.712981476420433, 11.712981476420433, 9.797579369129792, 9.797579369129792, 7.496460472410181, 7.496460472410181, 5.423009541947898, 5.423009541947898, 497.1685814439999, -3.15, 24.540265828867255, 8.462359358435075, 3.5617243684826523, 205.80867593146766, 10.0, 5.0, 176.60999999999999]"
CHEMBL111861,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=C[C@H](O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0,"[1.7815999999999996, 95.14240000000004, 0.8095238095238095, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.0, 5.0, 3.0, 26.0, 5.0, 0.0, 4.0, 2.0, 0.0, 3.0, 17.0, 362.4660000000002, 15.701742962868114, 15.701742962868114, 9.957047497308324, 9.957047497308324, 9.542884400075351, 9.542884400075351, 8.53854967580019, 8.53854967580019, 7.126946988575644, 7.126946988575644, 362.2093240599999, -1.0400000000000003, 18.329215372052044, 5.727622740292945, 2.138229150219643, 154.03091112613612, 5.0, 3.0, 94.83]"
CHEMBL111918,O=C(O)CN1CN(c2ccccc2)C2(CCN(C(=O)OCc3cc4c(cc3Cl)OCO4)CC2)C1=O,0,"[2.9308000000000014, 124.43480000000007, 0.375, 3.0, 3.0, 2.0, 0.0, 2.0, 1.0, 0.0, 7.0, 1.0, 35.0, 11.0, 3.0, 5.0, 5.0, 2.0, 2.0, 23.0, 501.9230000000004, 18.814614731612, 19.570543677630454, 11.208523033790032, 11.58648750679926, 8.6719355810914, 9.079135707832005, 6.649668773615032, 7.001517284807236, 4.845492713315597, 5.05369967131133, 501.1302777879999, -3.6599999999999997, 23.09920614651622, 9.179727148842051, 4.293031118675596, 206.05251221607242, 7.0, 1.0, 108.85000000000002]"
CHEMBL112,CC(=O)Nc1ccc(O)cc1,0,"[1.3505999999999998, 42.41050000000002, 0.125, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 2.0, 11.0, 3.0, 0.0, 1.0, 1.0, 0.0, 0.0, 6.0, 151.165, 6.164862962722325, 6.164862962722325, 3.2490981480278296, 3.2490981480278296, 2.228060242189872, 2.228060242189872, 1.1876733148984595, 1.1876733148984595, 0.7480265991539318, 0.7480265991539318, 151.063328528, -1.5099999999999998, 7.595374077976819, 3.0531381005525, 2.292303972882069, 64.66690538413799, 2.0, 2.0, 49.33]"
CHEMBL112191,COc1ccc(CN2CCC(n3c(O)nc4ccccc43)CC2)c(Cl)c1,1,"[4.241000000000004, 102.94980000000002, 0.35, 1.0, 1.0, 0.0, 1.0, 3.0, 1.0, 0.0, 5.0, 1.0, 26.0, 6.0, 2.0, 4.0, 4.0, 1.0, 1.0, 20.0, 371.86800000000017, 14.72940320492267, 15.485332150941126, 8.861704961171187, 9.239669434180415, 6.735181681013577, 7.142381807754183, 5.153624696816691, 5.505473208008895, 3.7515386328192712, 3.981831761274471, 371.14005462399996, -2.2399999999999993, 17.187738341812626, 7.173357956294247, 3.244853316326532, 157.3285842718873, 5.0, 1.0, 50.519999999999996]"
CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0,"[4.402200000000004, 90.84000000000007, 0.9473684210526315, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 22.0, 3.0, 0.0, 2.0, 7.0, 0.0, 2.0, 12.0, 309.4940000000001, 14.74055538222898, 14.74055538222898, 9.62209878219137, 9.62209878219137, 7.214535200290684, 7.214535200290684, 6.074052781815857, 6.074052781815857, 4.5678951703209805, 4.5678951703209805, 309.26677936000004, -0.5700000000000001, 17.778714552372673, 8.9049901544223, 4.244923977869011, 136.33144777966405, 3.0, 0.0, 29.54]"
CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0,"[-1.0293, 51.19600000000001, 0.375, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 6.0, 0.0, 14.0, 6.0, 2.0, 2.0, 0.0, 0.0, 0.0, 8.0, 194.194, 8.182701232117184, 8.182701232117184, 4.107927642957933, 4.107927642957933, 3.2334489655756182, 3.2334489655756182, 2.3165128954882372, 2.3165128954882372, 1.4711798853237632, 1.4711798853237632, 194.08037556, -1.8499999999999999, 8.73523326923911, 2.5679479011227926, 0.8757741627139433, 79.02895701814934, 6.0, 0.0, 61.82]"
CHEMBL1130,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,0,"[-1.6851999999999996, 52.87830000000002, 0.5555555555555556, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 6.0, 3.0, 17.0, 8.0, 2.0, 2.0, 1.0, 1.0, 1.0, 10.0, 246.19400000000002, 8.83110147684882, 8.83110147684882, 4.941062808282571, 4.941062808282571, 3.8565331849201914, 3.8565331849201914, 2.6755741031199505, 2.6755741031199505, 1.707154941116015, 1.707154941116015, 246.065199672, -1.51, 11.960432307137284, 4.058379110355049, 1.9002330769164162, 94.09014232335181, 6.0, 3.0, 104.55000000000001]"
CHEMBL113811,O=C(NCc1ccc2c(c1)OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,0,"[2.053399999999999, 110.26940000000002, 0.36363636363636365, 3.0, 3.0, 2.0, 0.0, 2.0, 1.0, 0.0, 5.0, 2.0, 30.0, 8.0, 3.0, 5.0, 3.0, 2.0, 2.0, 23.0, 408.4580000000001, 16.595969974678212, 16.595969974678212, 10.179834968619717, 10.179834968619717, 7.792547379895331, 7.792547379895331, 6.163467585195668, 6.163467585195668, 4.452742780688925, 4.452742780688925, 408.17975524800005, -3.42, 18.598635997914315, 7.43901878782966, 3.1778006929231926, 174.2899513756635, 5.0, 2.0, 83.14]"
CHEMBL113956,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,0,"[5.845500000000006, 146.6036999999998, 0.3870967741935484, 1.0, 1.0, 1.0, 0.0, 3.0, 1.0, 0.0, 3.0, 1.0, 38.0, 7.0, 1.0, 4.0, 11.0, 1.0, 1.0, 24.0, 521.6520000000003, 22.043474029276712, 22.043474029276712, 13.493547263066414, 13.493547263066414, 9.685498288311372, 9.685498288311372, 7.095649357432617, 7.095649357432617, 4.954131673653289, 4.954131673653289, 521.285383864, -3.4499999999999984, 27.58120384538326, 13.910802683830978, 8.022664120819023, 223.95967552466956, 3.0, 1.0, 44.81]"
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0,"[3.092400000000003, 188.21379999999954, 0.5, 1.0, 2.0, 4.0, 1.0, 3.0, 1.0, 0.0, 7.0, 5.0, 49.0, 11.0, 2.0, 5.0, 12.0, 1.0, 2.0, 25.0, 670.855, 28.730899824447526, 28.730899824447526, 17.394416406729412, 17.394416406729412, 14.707099894608369, 14.707099894608369, 9.673452417546752, 9.673452417546752, 7.2642115304966435, 7.2642115304966435, 670.3842687, -4.35, 35.943823258820636, 15.907355493348835, 9.85622067816918, 287.9614492327174, 7.0, 5.0, 166.75]"
CHEMBL1140,NC(=O)c1cccnc1,0,"[0.18050000000000016, 32.7549, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 9.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 5.0, 122.12699999999997, 4.7422132319119505, 4.7422132319119505, 2.5032139951773598, 2.5032139951773598, 1.6059511696427042, 1.6059511696427042, 0.9460547340291837, 0.9460547340291837, 0.5085121970419809, 0.5085121970419809, 122.048012812, -1.38, 5.751233595800525, 2.2593342006647616, 1.2528322001978998, 52.51740601189656, 2.0, 1.0, 55.980000000000004]"
CHEMBL114204,COc1cc(CC(=O)N2CCC(n3c(O)nc4ccccc43)CC2)c([N+](=O)[O-])cc1OC,0,"[3.073500000000001, 116.15320000000007, 0.36363636363636365, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 8.0, 1.0, 32.0, 10.0, 2.0, 4.0, 6.0, 1.0, 1.0, 20.0, 440.45600000000024, 17.854295220079226, 17.854295220079226, 10.255573564007472, 10.255573564007472, 7.652270764861426, 7.652270764861426, 5.882715470741005, 5.882715470741005, 4.2618377592191825, 4.2618377592191825, 440.16958448799994, -3.82, 21.41350069389557, 8.735361446472378, 3.9070806992244944, 183.68324532584933, 8.0, 1.0, 119.96000000000002]"
CHEMBL114280,Oc1nc2ccccc2n1CCCNCc1cc2c(cc1Cl)OCO2,1,"[3.3039000000000014, 95.29650000000004, 0.2777777777777778, 1.0, 1.0, 0.0, 1.0, 3.0, 1.0, 0.0, 6.0, 2.0, 25.0, 7.0, 2.0, 4.0, 6.0, 0.0, 0.0, 15.0, 359.813, 13.535737361507321, 14.291666307525777, 8.151553530273535, 8.529518003282764, 5.879364760395074, 6.28656488713568, 4.226739063551654, 4.5785875747438585, 2.9631899536558874, 3.183657749570727, 359.10366911599994, -2.44, 16.051473620019543, 6.818402003361278, 3.2268020699807716, 149.50227378600567, 6.0, 2.0, 68.54]"
CHEMBL114299,O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC(n2c(=O)c(=O)[nH]c3ccccc32)CC1,0,"[3.045600000000001, 116.43270000000003, 0.3181818181818182, 2.0, 2.0, 1.0, 1.0, 3.0, 1.0, 0.0, 7.0, 1.0, 32.0, 10.0, 3.0, 5.0, 3.0, 1.0, 1.0, 23.0, 457.8700000000002, 17.005973978238988, 17.76190292425744, 10.243328105801291, 10.62129257881052, 7.716111623284292, 8.123311750024898, 5.805418023960695, 6.157266535152898, 4.153792063187249, 4.36199902118298, 457.10406304, -3.4599999999999995, 20.44309954671646, 8.23315381195176, 3.685144350094415, 186.61560579963592, 7.0, 1.0, 102.85999999999999]"
CHEMBL114327,O=C(NCCn1c(O)nc2ccccc21)OCc1cc2c(cc1Cl)OCO2,0,"[3.0504000000000007, 97.16050000000001, 0.2222222222222222, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 7.0, 2.0, 27.0, 9.0, 2.0, 4.0, 5.0, 0.0, 0.0, 15.0, 389.7950000000002, 14.145127161248501, 14.901056107266957, 8.244923564738938, 8.622888037748167, 5.851943982961879, 6.259144109702485, 4.139527585236396, 4.491376096428601, 2.8171992797052927, 3.0254062377010245, 389.07784829199994, -3.1299999999999994, 17.292166771076165, 7.239934704806198, 3.5636286509383166, 158.77734111555634, 7.0, 2.0, 94.84000000000002]"
CHEMBL114379,Oc1nc2ccccc2n1C1CCN(Cc2cc3c(cc2Cl)OCO3)CC1,1,"[3.9611000000000036, 102.52080000000004, 0.35, 2.0, 2.0, 0.0, 1.0, 3.0, 1.0, 0.0, 6.0, 1.0, 27.0, 7.0, 3.0, 5.0, 3.0, 1.0, 1.0, 21.0, 385.8510000000001, 14.767408007383453, 15.523336953401909, 9.151597751795551, 9.529562224804778, 7.0747206476983715, 7.4819207744389775, 5.435005362635044, 5.786853873827249, 4.048730637317737, 4.26214455322119, 385.11931917999993, -2.44, 16.71331230531428, 6.619881847475832, 2.9860774384040454, 161.43629834786498, 6.0, 1.0, 59.750000000000014]"
CHEMBL1144,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,0,"[2.4404000000000003, 111.44320000000006, 0.7391304347826086, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 6.0, 4.0, 30.0, 7.0, 0.0, 2.0, 10.0, 0.0, 0.0, 10.0, 424.5340000000002, 18.107092901596594, 18.107092901596594, 10.982325735332003, 10.982325735332003, 8.880784623971424, 8.880784623971424, 6.442822633794981, 6.442822633794981, 4.520329375124461, 4.520329375124461, 424.24610349199986, -1.7000000000000002, 24.568378198930684, 11.070673451799568, 6.653663308419858, 177.99063361150638, 6.0, 4.0, 124.29]"
CHEMBL114484,Cc1ccc(CN2CCC(n3c(O)nc4ccccc43)CC2)c(Cl)c1,1,"[4.5408200000000045, 101.13480000000003, 0.35, 1.0, 1.0, 0.0, 1.0, 3.0, 1.0, 0.0, 4.0, 1.0, 25.0, 5.0, 2.0, 4.0, 3.0, 1.0, 1.0, 20.0, 355.86900000000014, 14.321154914458807, 15.077083860477263, 8.749332525475394, 9.12729699848462, 6.872705544575755, 7.279905671316362, 5.101959723542393, 5.453808234734596, 3.748873031936653, 4.043731565191112, 355.145140004, -2.039999999999999, 16.429607147181514, 6.6951835052370585, 3.2405231240232766, 152.2150390423804, 4.0, 1.0, 41.29]"
CHEMBL114613,COc1ccc(SCCC(=O)N2CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)cc1,0,"[5.9675000000000065, 138.15999999999988, 0.2962962962962963, 1.0, 1.0, 1.0, 0.0, 3.0, 1.0, 0.0, 5.0, 0.0, 34.0, 7.0, 1.0, 4.0, 9.0, 1.0, 1.0, 24.0, 497.0600000000002, 19.28333552444594, 20.855761051392122, 11.382480411881419, 12.746043444544137, 8.134312050601547, 9.739075776923235, 5.72305526235911, 6.988778728471699, 3.845894319954706, 4.812800090104621, 496.158741468, -2.669999999999999, 24.454433614931045, 12.155475039493936, 7.162115633266866, 210.15889555937648, 5.0, 0.0, 42.010000000000005]"
CHEMBL1148,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0,"[2.5299199999999997, 92.68790000000003, 0.25, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 0.0, 5.0, 3.0, 24.0, 8.0, 1.0, 2.0, 5.0, 0.0, 0.0, 11.0, 348.4280000000001, 13.699008910872418, 14.515505491800145, 7.3875300290663946, 8.870693276660786, 5.599975251942383, 7.250799378188314, 3.017943313826333, 4.3764198764212, 2.0443708461854073, 3.0655418145970796, 348.1256115, -2.6100000000000003, 17.73932330578097, 7.3071992201786635, 4.690620931678631, 141.1047404217735, 5.0, 3.0, 100.19]"
CHEMBL114824,O=C(Cc1c[nH]c2ccc(Br)cc12)N1CCN(c2ccc([N+](=O)[O-])c3nonc23)CC1,0,"[3.2661000000000016, 116.95410000000004, 0.25, 1.0, 1.0, 1.0, 2.0, 4.0, 1.0, 0.0, 7.0, 1.0, 31.0, 11.0, 3.0, 5.0, 4.0, 1.0, 1.0, 21.0, 485.29800000000034, 16.246661133434966, 17.832657672549665, 9.689522702505732, 10.482520972063082, 7.37079220613547, 8.286467734927161, 5.613744476685131, 6.10699611540217, 4.011285907588567, 4.372371168046049, 484.04946512400005, -3.4700000000000006, 19.49093933968515, 7.654260718058234, 3.500570648090349, 183.58285894899635, 7.0, 1.0, 121.4]"
CHEMBL114825,CNC(=O)CN1CN(c2ccccc2)C2(CCN(C(=O)OCc3cc4c(cc3Cl)OCO4)CC2)C1=O,1,"[2.592199999999999, 130.8657, 0.4, 3.0, 3.0, 3.0, 0.0, 2.0, 1.0, 0.0, 7.0, 1.0, 36.0, 11.0, 3.0, 5.0, 5.0, 2.0, 2.0, 23.0, 514.9660000000003, 19.86740113611204, 20.623330082130494, 11.734916236040053, 12.11288070904928, 8.951373373078054, 9.35857349981866, 6.93685380491319, 7.288702316105394, 4.934624485950079, 5.142831443945811, 514.1619122639999, -3.6599999999999997, 24.052939222272133, 9.76991706006254, 4.366439629712777, 213.17308276188106, 7.0, 1.0, 100.65]"
CHEMBL1149,C[N+](C)(C)C[C@H](O)CC(=O)[O-],0,"[-1.8064999999999984, 38.5302, 0.8571428571428571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 1.0, 11.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 161.20099999999996, 7.202487603490363, 7.202487603490363, 3.494365704248736, 3.494365704248736, 3.702854389810445, 3.702854389810445, 1.16076298735312, 1.16076298735312, 0.8891837607836006, 0.8891837607836006, 161.10519334, -0.6100000000000001, 10.39, 3.6866198733798097, 7.285016628286414, 66.64869847544368, 3.0, 1.0, 60.36]"
